====================================================
   KIỂM TRA TỒN KHO SẢN PHẨM - SHOP AUTH
====================================================

❌ BIẾN THỂ HẾT HÀNG (tồn kho = 0) — Có 813 biến thể
--------------------------------------------------------------------------------------------------------------
ID     | Mã SKU            | Tên biến thể                          | Tên chung (nhóm)        | Nhãn hiệu | Tồn kho
751    | ADLV21SS-SSLGLB-BL | Áo Thun ADLV Glossy Basic Logo Short Sleev | Áo Thun ADLV Glossy Basic | ADLV         | 1
766    | 7849807-065-M      | Áo TOMMY HILFIGER Classic Màu Đen [ 784980 | Áo TOMMY HILFIGER Classic | TOMMY        | 1
176    | WR8016601001-NS    | Balo Wilson Super Tour Clash V2 Red Black  | Balo Wilson Super Tour Cl | Wilson       | 1
690    | GX6949-39          | Dép ADIDAS ADILETTE 22 Màu Đen Carbon GX69 | Dép ADIDAS ADILETTE 22 Mà | Adidas       | 1
673    | DOLY WHITE 140-8Us | Dép Tommy Hilfiger DOLY WHITE 140 - 8Us-39 | Dép Tommy Hilfiger DOLY W | TOMMY        | 1
30     | .P651W13112-36     | Giày Jeep Outdoor Shoes Low Top Pink [ P65 | Giày Jeep Outdoor Shoes L | Jeep         | 1
220    | 3WD10600975 -41    | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 1
101    | WRS335480-42.5.    | Giày Wilson Athletic Rush Pro 4.5 White Na | Giày Wilson Athletic Rush | Wilson       | 1
72     | WRS336600-42       | Giày Wilson Rush Pro 4.5 Green [ WRS336600 | Giày Wilson Rush Pro 4.5  | Wilson       | 1
74     | WRS336600-43       | Giày Wilson Rush Pro 4.5 Green [ WRS336600 | Giày Wilson Rush Pro 4.5  | Wilson       | 1
723    | ADLV19SS-BCMCBL-WH | Mũ ADLV Basic Logo Cap White [ADLV19SS-BCM | Mũ ADLV Basic Logo Cap Wh | ADLV         | 1
289    | JZ0112-M           | Set Quần Áo Adidas Tracksui Sesame [ JZ011 | Set Quần Áo Adidas Tracks | Adidas       | 1
167    | NF2609PM-F         | Túi Tote Lacoste Nữ L.12.12 Concept Size M | Túi Tote Lacoste Nữ L.12. | LACOSTE      | 1
250    | 3S Dual Perseus-16 | Vợt Pickleball Joola 3S Dual Perseus - 16m | Vợt Pickleball Joola 3S D | JOOLA        | 1
248    | Gen4 Hyperion Colo | Vợt Pickleball Joola Gen4 Hyperion Bản Col | Vợt Pickleball Joola Gen4 | JOOLA        | 1
66     | Triton 5-16mm      | Vợt Pickleball Sypik Pro Tour Ultimate Tri | Vợt Pickleball Sypik Pro  | Sypik        | 1
755    | GX6945-39          | Dép Adidas ADILETTE 22 Màu Be GX6945 - 39 | Dép Adidas ADILETTE 22 Mà | Adidas       | 2
29     | .P651W13112-35     | Giày Jeep Outdoor Shoes Low Top Pink [ P65 | Giày Jeep Outdoor Shoes L | Jeep         | 2
31     | .P651W13112-37     | Giày Jeep Outdoor Shoes Low Top Pink [ P65 | Giày Jeep Outdoor Shoes L | Jeep         | 2
236    | W261009TTE11 -37   | Giày Wilson Bolt Pro 1.5 [ W261009TTE11 ]  | Giày Wilson Bolt Pro 1.5  | Wilson       | 2
73     | WRS336600-42.5     | Giày Wilson Rush Pro 4.5 Green [ WRS336600 | Giày Wilson Rush Pro 4.5  | Wilson       | 2
832    | 32CPH3111-07L-F    | Mũ MLB Bucket Monogram LA Dodgers [32CPH31 | Mũ MLB Bucket Monogram LA | MLB          | 2
3      | SK00001-s          | Quần Adidas màu đen - S                | Quần Adidas màu đen   |              | 2
333    | JG4182 / JG6210-M  | Set Quần Áo Adidas Cotton Color-Pop Essent | Set Quần Áo Adidas Cotton | Adidas       | 2
285    | IM5521-F           | Túi Adidas 4ATHLTS Duffel Bag Medium Black | Túi Adidas 4ATHLTS Duffel | Adidas       | 2
125    | FZ0279-100-M       | Váy Nike by Yoon Skirt White [ FZ0279-100  | Váy Nike by Yoon Skirt Wh | Nike         | 2
249    | 3S Dual Perseus-1  | Vợt Pickleball Joola 3S Dual Perseus - 14m | Vợt Pickleball Joola 3S D | JOOLA        | 2
160    | IN7194-XL          | Áo Adidas Essentials 3-Stripes Insulated H | Áo Adidas Essentials 3-St | Adidas       | 3
272    | GT9165-S           | Áo Adidas Hiking Essentials Insulated Hood | Áo Adidas Hiking Essentia | Adidas       | 3
273    | GT9165-M           | Áo Adidas Hiking Essentials Insulated Hood | Áo Adidas Hiking Essentia | Adidas       | 3
840    | GY1597-39          | Dép Adidas ADILETTE 22 Sand x Lime GY1597  | Dép Adidas ADILETTE 22 Sa | Adidas       | 3
142    | 172109-WMLT-38     | Giày Skechers Viper Court Pro 2.0 White [  | Giày Skechers Viper Court | Skechers     | 3
6      | SK00001-xl         | Quần Adidas màu đen - XL               | Quần Adidas màu đen   |              | 3
40     | IS3322-XS          | Áo Adidas Track Top SST Brown [ IS3322 ] - | Áo Adidas Track Top SST B | Adidas       | 4
32     | .P651W13112-38     | Giày Jeep Outdoor Shoes Low Top Pink [ P65 | Giày Jeep Outdoor Shoes L | Jeep         | 5
2      | SK00001-xs         | Quần Adidas màu đen - XS               | Quần Adidas màu đen   |              | 5
876    | 3FDPM0123 50BLL-XS | Quần Shorts MLB  Checkerboard Laser Print  | Quần Shorts MLB  Checkerb | MLB          | 5
878    | 3FDPM0123 50BLL-M  | Quần Shorts MLB  Checkerboard Laser Print  | Quần Shorts MLB  Checkerb | MLB          | 5
1      |                    | test 33                                    | test 33                   |              | 5
366    | JP2526-XS          | Áo Adidas Tiro 25 Essentials Training Jack | Áo Adidas Tiro 25 Essenti | Adidas       | 6
161    | BT-2CS14-24cm      | Set Tất Wilson 3 Pack White Red [ BT-2CS14 | Set Tất Wilson 3 Pack Whi | Wilson       | 6
367    | JP2526-S           | Áo Adidas Tiro 25 Essentials Training Jack | Áo Adidas Tiro 25 Essenti | Adidas       | 7
230    | HC6637 -S          | Quần Adidas Yoga Studio 7/8 Leggings Black | Quần Adidas Yoga Studio 7 | Adidas       | 7
145    | 2002               | demo2026                                   | demo2026                  |              | 9
299    | IS7061-F           | Balo Adidas Badge Of Sport Back To School  | Balo Adidas Badge Of Spor | Adidas       | 10
297    | JX6498-F           | Balo Adidas Essentials 3-Stripes Back to S | Balo Adidas Essentials 3- | Adidas       | 10
877    | 3FDPM0123 50BLL-S  | Quần Shorts MLB  Checkerboard Laser Print  | Quần Shorts MLB  Checkerb | MLB          | 10
284    | PVN18528           | test2 - 10 - vàng                         | test2                     |              | 10
283    | PVN18527           | test2 - 10 - đỏ                         | test2                     |              | 11
232    | HC6637 -L          | Quần Adidas Yoga Studio 7/8 Leggings Black | Quần Adidas Yoga Studio 7 | Adidas       | 13
174    | BT-2CS11-BT-2CS11  | Set Tất Wilson 3 Pack White Green [ BT-2CS | Set Tất Wilson 3 Pack Whi | Wilson       | 13
163    | BT-2CS04-24cm      | Set Tất Wilson 5 Pack White Red/Black [ BT | Set Tất Wilson 5 Pack Whi | Wilson       | 17
407    | JM1394-S           | Áo Adidas Black Tiro 25 Essentials Trainin | Áo Adidas Black Tiro 25 E | Adidas       | 18
653    | DOLY DARK BLUE 400 | Dép Tommy Hilfiger DOLY DARK BLUE 400 - 8U | Dép Tommy Hilfiger DOLY D | TOMMY        | 24
28     | PVN18534           | demo2/2                                    | demo2/2                   |              | 27
672    | DOLY WHITE 140-7Us | Dép Tommy Hilfiger DOLY WHITE 140 - 7Us-38 | Dép Tommy Hilfiger DOLY W | TOMMY        | 33
260    | JK9534-XL          | Váy Adidas Woven Pleated White [ JK9534 ]  | Váy Adidas Woven Pleated  | Adidas       | 34
652    | DOLY DARK BLUE 400 | Dép Tommy Hilfiger DOLY DARK BLUE 400 - 7U | Dép Tommy Hilfiger DOLY D | TOMMY        | 36
231    | HC6637 -M          | Quần Adidas Yoga Studio 7/8 Leggings Black | Quần Adidas Yoga Studio 7 | Adidas       | 48
259    | JK9534-L           | Váy Adidas Woven Pleated White [ JK9534 ]  | Váy Adidas Woven Pleated  | Adidas       | 56
22     | PVN18535           | test-27-2-2026                             | test-27-2-2026            |              | 100

====================================================
TỔNG KẾT:
  Tổng số biến thể: 878
  ❌ Hết hàng:      813
  ✅ Còn hàng:      65

====================================================
🔴 NHÓM SẢN PHẨM HOÀN TOÀN HẾT HÀNG (tất cả biến thể = 0):
------------------------------------------------------------------------------------------
Tên chung (nhóm)                            | Nhãn hiệu   | Loại SP       | Biến thể | Tổng tồn
------------------------------------------------------------------------------------------
Áo Adicolor 3-Stripes Regular Long Sleeve  Bl | Adidas         | Áo             | 5        | 0
Áo Adidas Adicolor 3-Stripes Pinstripe  Blue  | Adidas         | Áo             | 5        | 0
Áo Adidas Adicolor 3S Raglan Tee Lifestyle Bl | Adidas         | Áo             | 5        | 0
Áo Adidas Adicolor Football Jersey White [ JW | Adidas         | Áo             | 5        | 0
Áo Adidas Adicolor Loose 2000s Cali Black [ J | Adidas         | Áo             | 5        | 0
Áo Adidas Adicolor Sheer 3-Stripes Long Sleev | Adidas         | Áo             | 5        | 0
Áo Adidas Badge Of Sport White [ IM7840 ]    | Adidas         | Áo             | 5        | 0
Áo Adidas Burgundy Arsenal Terrace Icons Jack | Adidas         | Áo             | 5        | 0
Áo Adidas Codes Collegiate Club Graphic White | Adidas         | Áo             | 5        | 0
Áo Adidas Color Jacket Cream White [ JN0722 ] | Adidas         | Áo             | 5        | 0
Áo Adidas Color Jacket Dark Blue [ JN0724 ]  | Adidas         | Áo             | 5        | 0
Áo Adidas Crochet Sleeve Polo White [ KF0403  | Adidas         | Áo             | 5        | 0
Áo Adidas Essentials Boyfriend Tee Pink [ JW5 | Adidas         | Áo             | 5        | 0
Áo Adidas Essentials Fleece 3-Stripes Sweatsh | Adidas         | Áo             | 5        | 0
Áo Adidas Essentials Long Sleeve 3-Stripes Wo | Adidas         | Áo             | 5        | 0
Áo Adidas Essentials Ribbed Full-Zip Track To | Adidas         | Áo             | 5        | 0
Áo Adidas Football Germany Team Coll [ JJ0350 | Adidas         | Áo             | 5        | 0
Áo Adidas GFO M FZ HD Black [ KW1244 ]       | Adidas         | Áo             | 5        | 0
Áo Adidas Hoodie Z.N.E Pink [ JC5393 ]       | Adidas         | Áo             | 5        | 0
Áo Adidas Mascotte Woven Tracksuit Jacket [ J | Adidas         | Áo             | 5        | 0
Áo Adidas Mississippi State Bulldogs 3-Stripe | Adidas         | Áo             | 5        | 0
Áo Adidas Newcastle United FC Terrace Icons J | Adidas         | Áo             | 5        | 0
Áo Adidas Originals 70s Cali Yellow [ JL9557  | Adidas         | Áo             | 5        | 0
Áo Adidas Originals Velour Knit Track Top Bur | Adidas         | Áo             | 5        | 0
Áo Adidas Pinstripe Graphic Crewneck W Night  | Adidas         | Áo             | 5        | 0
Áo Adidas Resort Crochet Polo Orange [ KE5814 | Adidas         | Áo             | 5        | 0
Áo Adidas Story Velvet War, Jacket Pink [ KB7 | Adidas         | Áo             | 5        | 0
Áo Adidas Tank Top Cotton Color-Pop Essential | Adidas         | Áo             | 5        | 0
Áo Adidas Teamgeist Adicolor Cropped Track To | Adidas         | Áo             | 5        | 0
Áo Adidas Trefoil Retro Sports Jacket [ HS951 | Adidas         | Áo             | 1        | 0
Áo Adidas White Neuclassics Track Jacket [ JW | Adidas         | Áo             | 5        | 0
Áo Adidas Z.N.E. Sweatshirt White [ JI7554 ] | Adidas         | Áo             | 5        | 0
Áo Kappa Jacket Autumn Navy [ K0E62WK01D-906  | appa           | Áo             | 5        | 0
Áo MLB Diamond Monogram Jacquard Overfit Swea | MLB            | Áo             | 4        | 0
Áo MLB Logo New York Yankees màu đen [ 3ATSM8 | MLB            | Áo             | 4        | 0
Áo Mlb Monogram Gradation Allover Overfit Swa | MLB            | Áo             | 4        | 0
Áo Mlb Monogram Gradation Allover Overfit Swa | MLB            | Áo             | 4        | 0
Áo MLB Overfit Logo Mega Black [ 3AMTB0224-50 | MLB            | Áo             | 4        | 0
Áo Nike Sportswear Club White [ AR4999-101 ] | Nike           | Áo             | 5        | 0
Áo Puma Casual X HP Relaxed Football Jersey [ | Puma           | Áo             | 5        | 0
Áo Spao Rugby Woody White Navy [ SPMNF49G50-0 | Spao           | Áo             | 5        | 0
Áo Thun ADLV Baby Face Binoculars Black [ADLV | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Baby Face Black Dount 1 [ADLV21S | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Baby Face Bubble Black [ADLV21SS | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Baby Face Candy Black [ADLV19FW- | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Baby Face Rabbit Black [ADLV20SS | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Baby Face Space Travel [ADLV21SS | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Basic Black [ADLV19SS-SSBLN2-BLK | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Basic Blue [ADLV20SS-SSBLN2-SBL] | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Basic Mint [ADLV20SS-SSBLN2-MNT] | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Basic Pink [ADLV20SS-SSBLN2-PNK] | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Basic White [ADLV19SS-SSBLN2-WHT | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Basic Yellow [ADLV20SS-SSBLN2-LY | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Glossy Basic Logo Beige Black [A | ADLV           | Áo             | 2        | 0
Áo Thun ADLV Glossy Basic Logo Short Sleeve W | ADLV           | Áo Thun        | 2        | 0
Áo Thun BEENTRILL Màu Be [ BA213TS011 ]     | BEENTRILL      | Áo             | 4        | 0
Áo Thun BEENTRILL Màu Đen [ BA213TS011 ]   | BEENTRILL      | Áo             | 4        | 0
Áo Thun BEENTRILL Màu Hồng [ BA213TS011 ] | BEENTRILL      | Áo             | 4        | 0
Áo Thun BEENTRILL Màu Khaki Xanh Rêu [ BA213T | BEENTRILL      | Áo             | 5        | 0
Áo Thun Life Work Basic Màu Đen- Vàng [ LW225 | LIFE WORK      | Áo             | 4        | 0
Áo Thun Life Work Basic Màu Xanh Navy - Vàng  | LIFE WORK      | Áo             | 4        | 0
Áo Thun Life Work Đen Basic [LW222TS610-2-B40 | LIFE WORK      | Áo             | 3        | 0
Áo Thun Life Work Hồng Basic [ LW232TS080-1 ] | LIFE WORK      | Áo             | 3        | 0
Áo Thun Life Work Xám Basic [LW222TS610-2-G33 | LIFE WORK      | Áo             | 3        | 0
Áo Thun WHO.A.U - Photorealistic Steve White  | WHOAU          | Áo             | 4        | 0
Áo Thun WHO.A.U California Steve Patch Beige  | WHOAU          | Áo             | 4        | 0
Áo Thun WHO.A.U Uncle Steve [ WHRAC2516U ]   | WHOAU          | Áo             | 4        | 0
Áo Tommy Hilfiger Cardigan Black [ 71J4338 41 | TOMMY          | Áo             | 5        | 0
Áo Tommy Hilfiger Cardigan Red [ 71J4338 640  | TOMMY          | Áo             | 5        | 0
Áo TOMMY HILFIGER Classic Màu Trắng [ 7849807 | TOMMY          | Áo             | 5        | 0
Áo WHOAU Steve Cable Cardigan Navy [ WHCKG221 | WHOAU          | Áo             | 5        | 0
Áo WHOAU Steve Cable Cardigan Red [ WHCKG2211 | WHOAU          | Áo             | 5        | 0
Áo Whoau Steve High Gauge Wool Cable Cardigan | WHOAU          | Áo             | 5        | 0
Balo Wilson Blade V9 Super Tour [ WR803200100 | Wilson         | Balo            | 2        | 0
Balo Wilson Super Tour Red [ WR8036901001 ]   | Wilson         | Balo            | 2        | 0
Dép ADIDAS ADILETTE 22 Màu Aluminium GX6947 | Adidas         | Dép            | 7        | 0
Dép ADIDAS ADILETTE 22 Màu Cardboard HQ6466 | Adidas         | Dép            | 7        | 0
Dép ADIDAS ADILETTE 22 Màu Clear Gray HQ6465 | Adidas         | Dép            | 7        | 0
Dép ADIDAS ADILETTE 22 Màu Magic Lime GX6946 | Adidas         | Dép            | 7        | 0
Dép Adidas Adilette 22 Slides BONE [GX6950]  | Adidas         | Dép            | 7        | 0
Dép Adidas ADILETTE Đen [ 280647 ]          | Adidas         | Dép            | 7        | 0
Dép Adidas ADILETTE Navy [288022]            | Adidas         | Dép            | 7        | 0
Dép Adidas ADILETTE Navy Off White [G16220]  | Adidas         | Dép            | 7        | 0
Dép Adidas ADILETTE TND Juventus Có Hộp [ GZ5 | Adidas         | Dép            | 5        | 0
Dép Adidas AlphaBounce Triple Black 2.0 [ GY9 | Adidas         | Dép            | 6        | 0
Dép Adidas Yeezy Slide Bone 2022 Restock [ FZ | Adidas         | Dép            | 7        | 0
Dép Adidas Yeezy Slide Ochre [GW1931]        | Adidas         | Dép            | 7        | 0
Dép Crocs Drops Velvet Pack Of Classic Clogs  | Crocs          | Dép            | 4        | 0
Dép Lacoste Croco Slide 119 1 Navy Blue 7-37C | LACOSTE        | Dép            | 4        | 0
Dép Sandal không quai FILA PONG SD Mẫu mới 20 | Fila           | Dép            | 4        | 0
Dép Sandal Không Quai FILA PONG SD Mẫu mới 20 | Fila           | Dép            | 4        | 0
Dép Tommy Hilfiger Daily-X                   | TOMMY          | Dép            | 5        | 0
Dép Tommy Hilfiger DULCE2 DARK BLUE SY       | TOMMY          | Dép            | 6        | 0
Dép Tommy Hilfiger Eastern Slide RED MULTI SY | TOMMY          | Dép            | 5        | 0
Dép Tommy Hilfiger EDNOR Dark Blue SY        | TOMMY          | Dép            | 5        | 0
Dép Tommy Hilfiger Ella Red Multi Sy         | TOMMY          | Dép            | 4        | 0
Dép Tommy Hilfiger Ella White Sy             | TOMMY          | Dép            | 5        | 0
Dép Tommy Hilfiger ENNIS BLACK 001           | TOMMY          | Dép            | 5        | 0
Dép Tommy Hilfiger ENNIS DARK BLUE 400       | TOMMY          | Dép            | 4        | 0
Dép Tommy Hilfiger Ramen GREEN MULTI SY      | TOMMY          | Dép            | 5        | 0
Dép Tommy Hilfiger REDDER WHITE MULTI SY     | TOMMY          | Dép            | 5        | 0
Dép Tommy Hilfiger ROSEDO BLACK 001          | TOMMY          | Dép            | 4        | 0
Giày Adidas Alphabouce Beyond 2.0 M Cloud Whi | Adidas         | Giày           | 8        | 0
Giày Adidas Alphabounce 1 Plus Triple Black [ | Adidas         | Giày           | 8        | 0
Giày Adidas Samba OG Clover Desert [ JQ2616 ] | Adidas         | Giày           | 6        | 0
Giày Adidas Samba OG Shadow Red Gum [ JS3830  | Adidas         | Giày           | 6        | 0
Giày Clog Unisex Crocs Classic Stacked Black  | Crocs          | Giày           | 4        | 0
Giày Clog Unisex Crocs Classic Stacked Chalk  | Crocs          | Giày           | 4        | 0
Giày MLB Chunky Liner NY Yankees [3ASXCA12N-5 | MLB            | Giày           | 10       | 0
Giày Nike AF1 Custom Panda                   | Nike           | Giày           | 8        | 0
Giày Nike AF1 Custom Smoke Unlocker          | Nike           | Giày           | 14       | 0
Giày Nike Air Force 1 Low 07 SE Pearl White [ | Nike           | Giày           | 13       | 0
Giày Nike Air Zoom Pegasus 38 Đen [CW7356 002 | Nike           | Giày           | 9        | 0
Giày Nike Air Zoom Pegasus 38 Men Road Runnin | Nike           | Giày           | 8        | 0
Giày Nike Air Zoom Rival Fly 3 Black White [C | Nike           | Dép            | 8        | 0
Giày Nike Zoom Vapor Pro 3 Pale Ivory [ FZ215 | Nike           | Giày           | 6        | 0
Giày On The Roger Advantage Pro White [ 3WF10 | On The Roger   | Giày           | 6        | 0
Giày On The Roger Clubhouse Pro [ 3WD30054038 | On The Roger   | Giày           | 6        | 0
Giày On The Roger Clubhouse Pro Youth White [ | On The Roger   | Giày           | 5        | 0
Giày On The Roger Pro 2 Clay White Black [ 3W | On The Roger   | Giày           | 10       | 0
Giày On The Roger Pro 2 Pink [ 3WE10333602 ] | On The Roger   | Giày           | 8        | 0
Giày Wilson Intrigue Tour Dames [ WRS338920 ] | Wilson         | Giày           | 6        | 0
Mũ ADLV Basic Logo Cap Beige [ADLV19SS-BCMCBL | ADLV           | Mũ             | 2        | 0
Mũ ADLV Basic Logo Cap Black [ADLV19SS-BCMCBL | ADLV           | Mũ             | 2        | 0
Mũ Life Work Classic Màu Đen [ LW225CP622-1 ] | LIFE WORK      | Mũ             | 2        | 0
Mũ Life Work Classic Màu Trắng [ LW225CP622-1 | LIFE WORK      | Mũ             | 2        | 0
Mũ Life Work Đen [LW225CP021-3]             | LIFE WORK      | Mũ             | 2        | 0
Mũ Life Work Trắng [LW225CP021-3]          | LIFE WORK      | Mũ             | 2        | 0
Mũ MLB - New Era LA Basic White On Blue Ball  | MLB            | Mũ             | 2        | 0
Mũ MLB - New Era NY Basic Black On Black Ball | MLB            | Mũ             | 2        | 0
Mũ MLB - New Era NY Basic Black On White Ball | MLB            | Mũ             | 2        | 0
Mũ MLB - New Era NY Basic White On Black Ball | MLB            | Mũ             | 2        | 0
Mũ MLB - New Era NY Basic White On Green Ball | MLB            | Mũ             | 2        | 0
Mũ MLB - New Era NY Basic White On White Ball | MLB            | Mũ             | 2        | 0
Mũ MLB Bucket Hat Monogram Diamond NY Yankees | MLB            | Mũ             | 2        | 0
Mũ MLB Checkerboard Denim Unstructured Ball C | MLB            | Mũ             | 2        | 0
Mũ MLB CURVED Black NY Yankees [3ACP6601N-50B | MLB            | Mũ             | 2        | 0
Mũ MLB Metal Logo Structured New York Yankees | MLB            | Mũ             | 2        | 0
Mũ MLB N-Cover NY Yankees Màu Trắng [3ACP6601 | MLB            | Mũ             | 2        | 0
Mũ MLB N-Cover NY Yankees Màu Xám [3ACP6601N- | MLB            | Mũ             | 2        | 0
Mũ Tommy Hilfiger Tino Đen [6941821 001]    | TOMMY          | Mũ             | 2        | 0
Mũ Tommy Hilfiger Tino Trắng [6941821 100] | TOMMY          | Mũ             | 2        | 0
Mũ WHOAU Màu Beige [ WHACC4711A ]           | WHOAU          | Mũ             | 2        | 0
Mũ WHOAU Màu Đen [ WHACC4711A ]            | WHOAU          | Mũ             | 2        | 0
Mũ Wilson Tennis Unisex White [ WR797703 ]   | Wilson         | Mũ             | 2        | 0
Quần Adidas Optimé Essentials Stay In Play Fu | Adidas         | Áo             | 5        | 0
Set Áo Phông Gấu WHOAU Đen - Trắng [WHRAC2102 | WHOAU          | Áo             | 4        | 0
Set Quần Áo Adidas Cotton Color-Pop Essential | Adidas         | Set Quần Áo  | 5        | 0
Set Quần Áo Adidas Joggin Pants FC Bayern Mun | Adidas         | Set Quần Áo  | 5        | 0
Set Quần Áo Adidas Manchester United Tiro 25  | Adidas         | Set Quần Áo  | 5        | 0
Set Quần Áo Adidas Tracksuit Black [ JZ1155 ] | Adidas         | Set Quần Áo  | 5        | 0
Set Tất Wilson 3 Pack White Black [ BT-2CS13  | Wilson         | Tất           | 2        | 0
test                                          |                | demo            | 1        | 0
Túi Adidas Bowling Mini Adicolor Silver [ JW0 | Adidas         | Túi            | 2        | 0

====================================================
🟡 NHÓM SẢN PHẨM CÓ MỘT SỐ BIẾN THỂ HẾT HÀNG:
------------------------------------------------------------------------------------------
Tên chung (nhóm)                            | Nhãn hiệu   | Biến thể HH | Tổng BT | Tổng tồn
------------------------------------------------------------------------------------------
Áo Adidas Adicolor 3S Raglan Tee Lifestyle [  | Adidas         | 4/5        | 5        | 1
Áo Adidas Adicolor Originals Oversize White [ | Adidas         | 3/5        | 5        | 2
Áo Adidas Black Tiro 25 Essentials Training J | Adidas         | 4/5        | 5        | 18
Áo Adidas Children Pink Jacket J Hot Ttop [ J | Adidas         | 4/5        | 5        | 1
Áo Adidas Essentials 3-Stripes Insulated Hood | Adidas         | 4/5        | 5        | 3
Áo Adidas Hiking Essentials Insulated Hooded  | Adidas         | 3/5        | 5        | 6
Áo Adidas Tiro 25 Essentials Training Jacket  | Adidas         | 3/5        | 5        | 13
Áo Adidas Track Top SST Brown [ IS3322 ]     | Adidas         | 4/5        | 5        | 4
Áo Thun ADLV Glossy Basic Logo Short Sleeve B | ADLV           | 1/2        | 2        | 1
Áo TOMMY HILFIGER Classic Màu Đen [ 7849807-0 | TOMMY          | 4/5        | 5        | 1
Balo Adidas Badge Of Sport Back To School Cla | Adidas         | 1/2        | 2        | 10
Balo Adidas Essentials 3-Stripes Back to Scho | Adidas         | 1/2        | 2        | 10
Balo Wilson Super Tour Clash V2 Red Black [ W | Wilson         | 1/2        | 2        | 1
Dép ADIDAS ADILETTE 22 Màu Đen Carbon GX6949 | Adidas         | 6/7        | 7        | 1
Dép Adidas ADILETTE 22 Màu Sand GX6945      | Adidas         | 6/7        | 7        | 2
Dép Adidas ADILETTE 22 Sand x Lime GY1597    | Adidas         | 6/7        | 7        | 3
Dép Tommy Hilfiger DOLY DARK BLUE 400        | TOMMY          | 5/7        | 7        | 60
Dép Tommy Hilfiger DOLY WHITE 140            | TOMMY          | 4/6        | 6        | 34
Giày Jeep Outdoor Shoes Low Top Pink [ P651W1 | Jeep           | 1/5        | 5        | 10
Giày On The Roger Pro Clay [ 3WD10600975 ]   | On The Roger   | 10/11      | 11       | 1
Giày Skechers Viper Court Pro 2.0 White [ 172 | Skechers       | 6/7        | 7        | 3
Giày Wilson Athletic Rush Pro 4.5 White Navy  | Wilson         | 5/6        | 6        | 1
Giày Wilson Bolt Pro 1.5 [ W261009TTE11 ]    | Wilson         | 8/9        | 9        | 2
Giày Wilson Rush Pro 4.5 Green [ WRS336600 ] | Wilson         | 4/7        | 7        | 4
Mũ ADLV Basic Logo Cap White [ADLV19SS-BCMCBL | ADLV           | 1/2        | 2        | 1
Mũ MLB Bucket Monogram LA Dodgers [32CPH3111- | MLB            | 1/2        | 2        | 2
Quần Adidas màu đen                       |                | 2/5        | 5        | 10
Quần Adidas Yoga Studio 7/8 Leggings Black [  | Adidas         | 2/5        | 5        | 68
Set Quần Áo Adidas Cotton Color-Pop Essential | Adidas         | 4/5        | 5        | 2
Set Quần Áo Adidas Tracksui Sesame [ JZ0112 ] | Adidas         | 4/5        | 5        | 1
Set Tất Wilson 3 Pack White Green [ BT-2CS11  | Wilson         | 1/2        | 2        | 13
Set Tất Wilson 3 Pack White Red [ BT-2CS14 ] | Wilson         | 1/2        | 2        | 6
Set Tất Wilson 5 Pack White Red/Black [ BT-2C | Wilson         | 1/2        | 2        | 17
Túi Adidas 4ATHLTS Duffel Bag Medium Black [  | Adidas         | 1/2        | 2        | 2
Túi Tote Lacoste Nữ L.12.12 Concept Size Mini | LACOSTE        | 1/2        | 2        | 1
Váy Adidas Woven Pleated White [ JK9534 ]    | Adidas         | 3/5        | 5        | 90
Váy Nike by Yoon Skirt White [ FZ0279-100 ]  | Nike           | 4/5        | 5        | 2
Vợt Pickleball Joola Gen4 Hyperion Bản Colorw | JOOLA          | 1/2        | 2        | 1
Vợt Pickleball Sypik Pro Tour Ultimate Triton | Sypik          | 1/2        | 2        | 1

====================================================
